label,mission,object_id,period_days,dur_hr,depth_ppm,rprstar,a_over_rstar,radius_rearth,insol_earth,eq_temp_k,teff_k,logg_cgs,star_rad_rsun,ra_deg,dec_deg,t_mag
1,Kepler,Kepler-358 b,34.0607677,2.471,818.9,0.028882,69.9,2.96,22.32,554.0,5910.0,4.505,0.94,293.23022,48.281368,
1,TESS,TOI-57041,3.7711066,2.3375061,1647.6730314,0.04059153891391653,,3.3409641,125.0643329,852.9098252,4590.0,4.5426,0.757521,169.824869,44.989078,10.6147
1,Kepler,Kepler-1488 c,6.15828666,6.329,57.7,0.007218,6.09,1.2,510.35,1212.0,5710.0,4.073,1.524,286.64642,49.937778,
0,Kepler,K00978.01,18.95491633,24.249,867.5,0.258011,2.06,71.39,397.48,1139.0,6362.0,3.761,2.534,284.02679,49.415428,
1,K2,K2-344 b,3.3557219,1.599,1101.0,0.03318132004607412,,1.9149,37.2966,688.0,3807.0,4.68,0.56,136.3614923,21.6685886,11.7538
1,Kepler,Kepler-328 b,34.9168399,7.343,500.0,0.020479,37.1,2.39,31.13,602.0,6194.0,4.445,1.069,295.8093,40.008511,
0,Kepler,K06691.01,5.2439542,9.82,143.8,0.010715,4.06768,0.81,86.51,778.0,4920.0,4.636,0.691,291.8703,41.768002,
0,Kepler,K01233.01,1.171536413,1.5878,1132.7,0.043929,2.3533,7.12,7673.2,2387.0,7021.0,4.275,1.485,297.88437,41.931252,
0,TESS,TOI-11271,2.32439,4.453,2704.18,0.05200173074042825,,,68217.5,4502.0,8268.5,3.93,,292.195297,-36.00026,7.3163
1,K2,EPIC 212297394 b,2.28896,1.608,535.0,0.0224,9.3,1.83,,,,,0.749,207.2061241,-17.6098985,13.5896
0,Kepler,K01036.01,19.563092517,6.9547,12992.0,0.118835,15.85,23.76,205.39,965.0,6208.0,3.959,1.831,297.52545,41.261841,
0,Kepler,K04057.01,9.089151782,3.1886,110.1,0.009711,21.975783,4.35,2754.19,1848.0,6729.0,3.493,4.099,294.09555,38.885059,
0,Kepler,K00425.01,5.428344915,1.8931,13756.0,0.141222,15.1,14.88,269.19,1033.0,5936.0,4.501,0.965,297.97424,46.804562,
0,Kepler,K05675.01,180.890384,1.901,205.3,0.013431,694.0,2.47,12.58,480.0,7037.0,4.136,1.683,287.25385,46.094769,
1,Kepler,Kepler-1564 b,18.0541469,4.587,283.1,0.015187,30.07,1.51,38.57,635.0,5505.0,4.501,0.909,290.58612,46.642689,
1,Kepler,Kepler-230 b,32.62876672,4.7971,1804.8,0.03852,53.95,3.36,15.55,506.0,5586.0,4.56,0.798,285.71854,48.505859,
0,Kepler,K00771.01,670.645531,53.412,18091.0,0.131705,85.24,14.14,0.35,196.0,5520.0,4.466,0.983,296.69861,49.316479,
0,Kepler,K00311.01,66.1544958,6.945,1972.0,0.047429,44.3,3.33,2.33,315.0,4679.0,4.627,0.643,288.9256,42.531509,
0,Kepler,K06366.01,0.91849333,2.399,58.7,0.007106,2.902,0.93,5576.7,2205.0,6469.0,4.385,1.193,291.69427,38.986462,
0,Kepler,K07580.01,0.5667638,1.73,64.5,0.007344,2.57,0.75,5335.09,2178.0,5766.0,4.433,0.94,291.49725,42.618191,
0,Kepler,K05421.01,370.91308,17.655,270.3,0.015153,153.3,1.74,1.18,266.0,5892.0,4.386,1.054,291.13617,43.476749,
0,Kepler,K08041.01,7.508818,6.5,70.1,0.007699,8.9,1.02,354.74,1107.0,6293.0,4.291,1.213,297.74451,48.693668,
1,Kepler,Kepler-1373 b,1.291233083,1.855,66.0,0.007518,5.29,0.89,2993.7,1887.0,6384.0,4.419,1.086,285.75204,39.24921,
1,TESS,TOI-4701,12.1914558,3.3188127,2625.0570737,0.05123531080905043,,4.6131319,44.7551381,659.6756823,5418.0,4.57259,0.840971,94.009904,-25.031411,10.6995
0,Kepler,K08173.01,323.66542,20.37,1178.0,0.031078,125.1,1.58,0.07,133.0,3737.0,4.779,0.466,296.79715,45.027962,
1,Kepler,Kepler-6 b,3.234699282,3.59385,10559.0,0.092633,7.52,13.06,797.62,1356.0,5640.0,4.236,1.291,296.83725,48.239944,
0,Kepler,K03226.01,4.29388808,3.618,110.6,0.009763,8.84,1.68,1302.16,1532.0,6615.0,4.173,1.574,294.89734,40.798168,
0,Kepler,K04110.01,12.4258833,24.83,93.6,0.01231,1.363,2.19,242.04,1006.0,5611.0,3.933,1.632,297.75125,40.647388,
0,TESS,TOI-48581,1.7509117,1.4130673,70067.1013669,0.2647019103952595,,16.6835695,46.5314175,666.1259003,3333.0,4.79,0.443812,109.880143,-55.728421,14.8083
0,Kepler,K04243.01,1.33254212,3.848,37.4,0.005929,2.156,1.45,12477.61,2694.0,6613.0,3.87,2.237,294.71292,46.576221,
0,TESS,TOI-32901,3.910946,3.28,5210.0,0.07218032973047436,,10.6878,497.733,1315.0,5642.0,4.07,1.54,289.140291,-34.781754,11.3612
1,TESS,TOI-14381,5.1396666,0.8991981,769.5996824,0.02774165969079716,,2.259057,143.9144538,883.3765229,5374.0,5.96065,0.815924,280.923784,74.937833,10.3237
0,Kepler,K05620.01,392.89275632,4.93,,,,,,,,,,300.72061,45.460869,
1,K2,K2-19 d,2.508283,,,0.012741,7.582944,1.15876577,,,5391.0,4.6,0.833805,174.9602543,0.603596,12.3049
1,Kepler,Kepler-193 c,50.6985408,5.972,610.9,0.022503,65.71,3.58,29.58,595.0,5876.0,4.151,1.456,296.4986,46.57724,
0,Kepler,K07468.01,13.8602646,74.26,481.1,0.226779,1.266,19.71,53.56,690.0,5667.0,4.535,0.796,285.33289,49.734112,
1,Kepler,Kepler-1611 b,5.17624997,5.261,78.7,0.008007,7.564,1.31,565.42,1243.0,5578.0,4.088,1.497,296.51205,49.72776,
1,K2,K2-419 A b,20.35919,3.6504,39120.0,0.1887,47.6,11.3,,,,,0.55,135.0194934,13.2737056,14.6831
1,TESS,TOI-51641,8.2669589,3.328,1316.0,0.03627671429443411,,3.44807,140.125,958.0,5411.1,4.49,0.92,125.420299,13.497512,11.2089
1,K2,K2-396 b,0.673862,,,0.0157,3.29,1.579,,,5236.0,4.488,0.92,74.6928607,17.2690562,12.2978
1,Kepler,Kepler-352 d,6.8873113,2.214,85.3,0.00857,20.98,0.72,90.91,788.0,5208.0,4.563,0.772,299.89651,46.051971,
1,Kepler,Kepler-1808 b,23.34036251,2.054,615.1,0.022658,86.1,2.21,30.94,601.0,5530.0,4.425,0.892,287.29251,39.383221,
0,Kepler,K03409.01,11.08260553,6.23,601.2,0.03062,4.974,7.34,355.64,1108.0,5125.0,3.674,2.196,293.25259,46.04903,
1,K2,HD 106315 c,21.0576,4.693,,0.03034,33.4,3.95,83.0,,6290.0,4.29,1.18,183.4724742,-0.3934357,8.56338
1,Kepler,Kepler-83 b,9.7704486,2.4517,1897.8,0.040133,31.55,2.23,10.59,460.0,3906.0,4.73,0.509,282.23251,43.66563,
1,TESS,TOI-19121,5.4053583,4.859,6770.0,0.08228000972289685,,13.4237,857.119,1507.0,6410.0,4.14,1.59,126.337825,-11.500989,10.5579
1,K2,K2-3 d,44.5631,3.98,,0.0248,78.7402,1.52,1.51,,3896.0,,0.561,172.3353708,-1.4551364,10.5459
0,Kepler,K06488.01,1.17430183,9.587,64.5,0.009493,1.007,2.22,19656.66,3020.0,7537.0,4.007,2.145,294.18454,40.150372,
0,Kepler,K06051.01,3.60727417,14.0841,841900.0,1.136618,4.2895,221.55,2671.63,1833.0,7026.0,4.068,1.785,286.90445,44.005508,
0,Kepler,K03547.01,290.7778719,12.0525,225770.0,0.564828,252.04,45.27,0.58,222.0,5207.0,4.585,0.734,283.89862,42.299992,
0,Kepler,K06019.01,19.741616041,3.07231,88822.0,0.497012,52.85,82.98,156.6,902.0,6535.0,4.183,1.529,289.86105,41.408192,
1,Kepler,Kepler-124 c,13.82142084,3.985,765.2,0.030937,13.14,2.2,23.15,560.0,4983.0,4.66,0.651,286.75278,49.064911,
1,K2,K2-22 b,0.381087,,,0.0731,4.2,4.31,,,3830.0,4.65,0.54,169.4827046,2.6190363,13.9558
1,Kepler,Kepler-440 b,101.1107014,8.029,878.1,0.026318,98.64,1.61,0.65,229.0,4133.0,4.705,0.561,285.34995,41.452209,
0,Kepler,K07926.01,29.3657204,8.7303,74936.0,0.393324,26.11,51.33,51.92,685.0,6167.0,4.299,1.195,295.9964,45.461231,
0,Kepler,K08152.01,261.684363,3.892,817.0,0.025408,526.3,1.46,0.22,175.0,4393.0,4.713,0.526,291.67062,43.814461,
1,K2,EPIC 206024342 d,14.637,3.7104,,0.0249,,4.0,,,6438.0,4.2,1.5,331.2771441,-14.1218019,12.516
0,Kepler,K02794.01,0.703399912,0.823,531.4,0.021683,6.19,2.15,3879.31,2013.0,5955.0,4.52,0.91,284.4447,40.693508,
1,K2,HAT-P-56 b,2.790825,,,0.1054,6.37,,,,6566.0,4.24,1.428,100.8480137,27.2521823,10.5136
1,K2,K2-357 b,16.3488637,,,0.034,31.62,3.72,,735.0,5794.0,4.43,1.0,131.9386628,16.3289144,13.0172
1,K2,K2-99 b,18.24841,11.496,1930.0,0.0422,11.1,12.48,,,,,2.71,208.7737624,-5.4424943,10.5593
0,Kepler,K06496.01,1.78752921,5.315,62.9,0.007309,2.65,5.86,52997.01,3868.0,6286.0,3.056,7.342,295.43771,40.120998,
1,Kepler,Kepler-347 d,85.517344,9.331,270.2,0.019208,27.0,3.04,12.75,482.0,5592.0,4.115,1.451,289.19958,49.305721,
1,K2,K2-386 b,7.47372,,,0.02318,14.0,,,,5592.0,,1.01,18.2999964,7.0130302,12.5343
0,K2,EPIC 228729473.01,16.77217,12.4008,1990.0,0.0448,6.8,19.29,,1173.0,4898.0,,3.88053,186.5344168,-9.8902432,10.8755
1,K2,K2-38 c,10.56103,2.533,,0.02004,26.2,2.42,128.3,858.0,5757.0,4.35,1.1,240.0333095,-23.1894196,10.6554
0,TESS,TOI-15621,0.98999,2.05,420.0,0.020493901531919198,,3.95137,7729.29,2612.0,6208.0,3.99,1.84,38.123017,52.704091,9.10226
0,Kepler,K01807.01,132.1331011,26.715,7956.2,0.084662,34.01,75.08,101.41,809.0,5067.0,2.877,8.121,296.92874,47.88295,
0,K2,EPIC 210827030.01,0.5111,,7100.0,0.08426149773176358,,,,,3092.0,5.03845,0.214796,61.7643174,20.2806046,13.2661
0,Kepler,K07597.01,0.778705577,6.445,54.5,0.177207,1.173,59.33,75864.33,4233.0,7846.0,3.743,3.066,300.63303,45.07666,
0,Kepler,K06671.01,11.702203927,2.75173,28999.0,0.248775,25.702,57.95,560.24,1240.0,6148.0,3.793,2.133,284.46127,41.56179,
0,Kepler,K06414.01,5.627911313,7.08223,434330.0,0.670243,9.7951,81.61,438.81,1167.0,6280.0,4.361,1.115,285.06241,39.57439,
1,Kepler,Kepler-302 c,127.2824442,7.1545,8088.6,0.093207,97.12,12.04,5.61,392.0,5733.0,4.281,1.183,294.31699,43.629341,
1,TESS,TOI-4371,2.7439029,1.503168,13852.3979585,0.1176962104678821,,11.9292388,306.4170427,1067.0824537,4860.0,4.438,0.885702,84.326756,-27.972576,13.5452
1,Kepler,Kepler-262 b,13.0607936,3.215,236.6,0.015111,22.29,1.45,68.66,734.0,5830.0,4.54,0.876,290.72867,37.252651,
0,TESS,TOI-21461,5.8924856,3.134,4530.0,0.06730527468185536,,17.4655,1958.56,1853.0,7272.0,4.0,2.13,269.989998,29.655175,9.9094
1,Kepler,Kepler-1150 b,2.787874175,2.0348,197.4,0.012361,10.49,2.33,993.06,1432.0,4827.0,3.942,1.727,296.72449,49.532711,
1,Kepler,Kepler-1669 d,4.72941177,2.234,434.3,0.018507,16.04,1.22,47.3,669.0,4224.0,4.662,0.603,297.43039,39.847839,
0,Kepler,K02749.01,0.905037231,1.4351,37.5,0.005694,4.63,1.1,11199.46,2627.0,6223.0,4.01,1.763,291.00287,44.899452,
1,Kepler,Kepler-256 b,1.620467654,2.1888,159.6,0.011493,5.55,1.57,1893.42,1681.0,5553.0,4.221,1.25,292.58044,46.097389,
1,Kepler,Kepler-244 c,9.76734503,1.6585,569.1,0.026407,22.2,2.67,92.46,791.0,5527.0,4.484,0.927,287.24268,42.301369,
0,Kepler,K04795.01,1.316398648,1.169,182.5,0.012402,8.05,1.09,842.93,1374.0,5088.0,4.508,0.806,285.88486,45.380138,
0,Kepler,K05841.01,3.21318517,15.47,2046.1,0.049845,1.019229,8.24,2017.35,1710.0,6712.0,4.159,1.513,291.85208,48.319561,
1,K2,EPIC 246851721 b,6.1802679,,,0.068,9.8,,,,6202.0,4.157,1.586,78.9198197,16.2786991,10.8243
0,Kepler,K02599.01,25.3239215,70.405,1379.7,0.26075,1.502,19.02,12.94,484.0,5128.0,4.6,0.668,291.40079,47.924629,
0,K2,EPIC 211919842.01,9.510911,9.8088,7834.0,0.08850988645343524,,,,,3941.0,4.4422,0.777317,131.4024049,19.0224447,14.6932
1,Kepler,Kepler-211 b,4.13852825,2.281,256.5,0.014382,13.84,1.3,196.51,954.0,5297.0,4.578,0.825,285.43915,43.16848,
1,Kepler,Kepler-1810 b,101.1323475,4.366,1502.9,0.034853,182.9,3.87,4.91,380.0,5492.0,4.389,1.016,291.81302,38.088181,
0,TESS,TOI-5921,10.4137962,3.482,1948.0,0.044136152981427826,,8.3814,131.058,942.0,6439.3,4.12,1.97,125.557166,-25.06947,10.1985
1,K2,K2-182 b,4.736884,,,0.032108,13.441361,2.76720668,,,5159.0,4.59,0.790138,130.180046,10.9829509,11.1704
1,Kepler,Kepler-1804 b,12.2885046,2.807,342.1,0.017657,26.7,3.22,164.61,913.0,5109.0,3.96,1.671,301.34286,44.672211,
1,Kepler,Kepler-1827 b,3.70063251,5.408,68.6,0.008108,3.83,1.24,737.02,1329.0,5423.0,4.105,1.404,292.25247,40.792721,
0,Kepler,K01285.01,0.937406378,1.9515,5079.6,0.07702,2.499,7.09,1790.11,1659.0,5480.0,4.529,0.843,291.63699,47.83234,
1,TESS,TOI-46001,82.6901439,7.5240298,6529.5765126,0.08080579504342494,,6.8236925,3.3159282,344.1684282,5073.0,4.53,0.831915,258.450367,64.566173,11.8787
0,Kepler,K07412.01,0.609125246,0.655,139.2,0.011036,7.0,0.96,3049.07,1896.0,5595.0,4.581,0.796,295.0618,48.798168,
0,Kepler,K01234.01,0.973547911,2.2858,435.7,0.122228,1.345,11.52,2556.6,1814.0,6084.0,4.542,0.863,298.79498,41.759769,
0,Kepler,K04437.01,4.05943749,3.245,105.4,0.011692,4.26,2.11,664.54,1295.0,5051.0,3.978,1.655,290.63043,44.565601,
1,TESS,TOI-60521,4.01357,4.1381202,8561.4394866,0.09252804702683398,,14.9544789,886.2336482,1391.5756101,5679.0,4.07294,1.53012,68.846509,56.868269,12.1957
1,K2,K2-104 b,1.974202,1.584,1749.0,0.04,8.6,2.43,,,,,0.5573,129.6366594,19.7737202,14.2749
1,Kepler,Kepler-369 b,2.732767897,1.1102,613.1,0.024752,13.21,1.42,52.68,687.0,3825.0,4.749,0.524,293.67422,47.908459,
1,TESS,TOI-14521,11.0619937,1.7587777,3249.1164334,0.057001021336463786,,1.6184944,2.0225025,304.152939,3248.0,4.95407,0.275364,290.173974,73.195108,12.295
1,Kepler,Kepler-1252 b,15.0539886,4.422,221.5,0.016079,12.98,1.44,46.3,665.0,5475.0,4.479,0.818,298.95032,46.692799,
1,K2,K2-406 b,22.549406,4.8,,0.0439,32.15,4.602,,,5784.0,4.374,0.961,230.8872242,-25.3706149,9.046
1,K2,K2-365 b,23.448172,,,0.0253,30.65,2.906,,,5561.0,4.313,1.051,238.8197061,-21.0269691,10.9591
0,Kepler,K07547.01,0.892988877,2.4428,85.0,0.009042,2.166,2.94,27545.43,3285.0,6228.0,3.668,2.975,295.72275,39.183449,
1,Kepler,Kepler-1623 b,4.36125889,2.174,189.2,0.012616,14.44,1.2,236.01,1000.0,5520.0,4.544,0.873,294.0827,39.556099,
1,TESS,TOI-62762,4.466068,1.6847832,210.7032691,0.01451562155403619,,0.9794583,71.2287197,740.9408412,4633.87,4.70763,0.630715,175.256304,-44.404149,6.7213
1,TESS,TOI-3961,5.9739124,3.1235464,232.5621027,0.015249986973764928,,2.3917735,488.0089226,1198.7446729,6308.31,4.438,1.2845,42.984978,-30.814061,5.9053
1,K2,K2-49 b,2.77065,2.307,,0.0383,,1.93,59.0,,4175.0,4.81,0.45,177.3202331,3.4755183,14.5115
1,K2,K2-316 b,1.133,,956.9999999999999,0.030935416596516038,,1.33,,841.0,3436.0,4.891,0.379,233.6247336,-23.2594663,14.2731
1,TESS,TOI-12242,17.9453645,3.0740072,5480.684864,0.07403164771906674,,3.3839124,1.9952383,303.1226876,3442.0,4.893,0.404403,37.197836,-80.899105,11.556
0,Kepler,K03729.01,6.87366398,7.0845,9766.9,0.136634,4.65,12.01,128.52,859.0,5662.0,4.575,0.805,300.41293,46.380669,
0,Kepler,K06811.01,0.566797404,4.109,69.4,0.007529,1.237,0.64,2993.84,1890.0,5313.0,4.51,0.784,291.40652,42.582218,
0,Kepler,K04611.01,1.67495622,2.994,35.9,0.005588,4.0,0.77,2732.19,1843.0,6323.0,4.296,1.263,293.4678,48.12608,
0,Kepler,K04929.01,18.622214,4.42,5832.0,0.077196,23.5,20.83,347.32,1101.0,6235.0,3.801,2.471,290.50565,37.459011,
0,Kepler,K00090.01,0.828206212,1.737,132.3,0.011024,3.02,3.88,27125.5,3274.0,5812.0,3.598,3.227,288.44153,45.609001,
1,K2,K2-58 d,22.88159,,,0.019996,48.667611,1.75221592,,,5134.0,4.54,0.803348,333.8218395,-14.049857,11.5544
1,K2,K2-43 b,3.4712802624,2.4382015,4280.3883,0.06542467653722102,,4.2314265,38.8531,636.76,3696.0,4.68275,0.563,169.117028,-3.9754405,13.7701
1,K2,K2-243 c,24.94598,5.2,190.0,0.0133,35.6,2.01,,801.0,6570.0,4.26,1.39,181.1211419,-4.8991358,10.3748
0,Kepler,K00915.01,37.601661282,8.30604,59130.0,0.227443,40.039,27.22,31.86,606.0,6140.0,4.354,1.096,282.30603,44.714661,
1,K2,K2-123 b,30.952606,3.7608,,0.0429,,3.0,,,,,0.64,134.4441404,21.4532748,13.1214
1,K2,K2-384 f,13.62749,,,0.0585,47.7,2.222,,,3623.0,4.874,0.348,20.4998403,0.7509701,13.7658
0,Kepler,K03498.01,43.798566,6.401,290.4,0.199499,10.78,48.52,63.8,721.0,5611.0,3.842,2.227,295.82376,44.79591,
1,K2,K2-232 b,11.168454,,,0.08868,19.25,11.209,,1030.0,6154.0,4.379,1.161,73.7667927,18.654323,9.31437
1,K2,K2-228 b,2.698368,,,0.018156,11.406625,1.38434336,,,4764.0,4.67,0.699017,187.2947047,-6.8342028,11.9808
0,Kepler,K06036.01,3.518356021,6.90375,316750.0,0.597138,5.8672,64.49,606.41,1266.0,6201.0,4.472,0.989,291.80966,42.981609,
0,Kepler,K06394.01,3.684337918,2.1931,76.7,0.054373,2.09,12.52,8964.2,2481.0,9609.0,4.149,2.108,296.54669,39.226372,
1,K2,K2-61 b,2.573413,,,0.017445,6.617142,1.93284331,,,5761.0,4.38,1.015751,339.6748444,-13.5600447,12.3951
1,Kepler,Kepler-1393 b,2.44358543,1.852,59.1,0.007015,9.83,0.67,574.37,1249.0,5561.0,4.486,0.873,284.45947,40.142559,
1,K2,K2-3 c,24.645013,3.61,916.0,0.02858,,1.9,,,3927.0,,0.58,172.3353708,-1.4551364,10.5459
1,TESS,TOI-25791,3.7146478,3.835,12620.0,0.11233877335986894,,15.2308,698.148,1432.0,5783.0,4.21,1.32,157.412341,70.527083,10.9101
0,Kepler,K07091.01,1.827558898,4.72808,314680.0,0.521493,4.5722,118.28,5331.71,2178.0,5977.0,3.854,2.077,301.3035,44.99966,
0,Kepler,K03167.01,0.499664962,1.6123,34.3,0.005351,2.372,0.5,4230.98,2056.0,5570.0,4.561,0.855,289.74673,50.99371,
0,Kepler,K04757.01,0.933157032,2.614,87.8,0.057092,1.13,7.29,5565.35,2202.0,6499.0,4.378,1.169,288.97589,43.099178,
1,K2,K2-3 d,44.55983,4.325,,0.02453,62.1,1.51,1.5,282.0,3896.0,4.72,0.56,172.3353708,-1.4551364,10.5459
0,TESS,TOI-43681,4.4518604,2.8339358,3558.2211894,0.059650827231481046,,34.0312942,26875.974397,3265.5835844,8353.8,4.1,3.60934,202.652035,-61.218031,10.0199
0,Kepler,K04201.01,245.01902,8.56,375.9,0.017977,209.3,1.98,2.17,310.0,6167.0,4.451,1.01,290.62659,41.490959,
0,Kepler,K05484.01,204.818268,1.93,303.6,0.016197,775.0,5.18,17.9,525.0,6060.0,3.65,2.93,299.59756,44.07642,
1,K2,K2-391 b,4.622654,2.7,,0.0222,11.92,1.371,,,5543.0,4.973,0.566,356.2260152,-7.7015151,11.8194
0,Kepler,K07057.01,0.619303759,6.6038,74.5,0.025613,1.025993,4.71,25737.02,3232.0,7138.0,4.137,1.684,291.70581,44.618542,
1,Kepler,Kepler-204 c,25.6613816,4.459,166.5,0.013624,23.4,1.78,51.48,683.0,5815.0,4.27,1.198,285.3472,41.761921,
1,Kepler,Kepler-1737 b,64.617518,5.796,2486.6,0.056124,47.0,5.4,5.09,383.0,5043.0,4.47,0.881,297.01483,47.486431,
0,Kepler,K08150.01,350.514,19.53,213.5,0.013546,134.3,2.22,3.37,346.0,6382.0,4.115,1.5,291.54568,43.789879,
0,Kepler,K07134.01,1.81139053,8.64,77.5,0.145429,1.161,14.47,1092.69,1466.0,5941.0,4.519,0.911,295.97623,45.440338,
1,Kepler,Kepler-1996 c,92.7297248,6.83,1257.5,0.038187,60.8,2.81,1.38,276.0,4580.0,4.641,0.675,285.25366,46.582191,
1,Kepler,Kepler-763 d,6.50327035,2.591,418.3,0.018135,19.47,1.67,98.81,804.0,4999.0,4.49,0.843,292.14447,47.157349,
0,Kepler,K05200.01,357.77096,12.999,216.3,0.013271,211.9,1.42,0.9,249.0,5523.0,4.395,0.981,289.88107,41.069221,
0,Kepler,K03838.01,4.618309224,3.6752,1191.0,0.285711,3.26,25.43,190.56,947.0,5452.0,4.572,0.815,296.39835,43.803532,
0,Kepler,K02576.01,12.07760884,2.233,151.0,0.011165,40.3,1.03,59.51,708.0,5370.0,4.471,0.845,288.77112,39.66798,
0,Kepler,K05489.01,370.46262,9.541,347.9,0.017231,293.0,2.03,1.53,284.0,6295.0,4.401,1.08,290.39822,44.17038,
0,Kepler,K07276.01,2.071939672,4.45367,198770.0,0.552408,4.846,75.64,1953.33,1696.0,6140.0,4.247,1.254,298.68484,46.94997,
0,Kepler,K06229.01,3.371796653,3.4421,366900.0,3.075391,19.04,306.28,419.47,1155.0,5615.0,4.455,0.912,290.66058,48.04615,
1,K2,K2-211 b,0.669532,,,0.0149,3.7,1.3,,,5360.0,4.7,0.79,21.1061587,1.7049101,12.383
0,Kepler,K01386.01,1.137525054,2.68228,18006.0,0.417737,2.5904,42.74,2197.52,1746.0,5912.0,4.467,0.937,286.36188,45.555161,
0,TESS,TOI-4851,1.2667147,1.712,1870.0,0.043243496620879306,,8.31491,3265.32,2105.0,6084.0,4.28965,1.87,83.622986,-4.415044,9.9955
1,Kepler,Kepler-1690 b,234.635652,6.965,868.5,0.026459,264.1,2.56,1.2,267.0,5422.0,4.481,0.885,288.15671,41.877972,
0,Kepler,K04899.01,227.6258,9.47,131.0,0.010563,180.5,1.79,5.7,394.0,6240.0,4.103,1.549,293.71948,50.18203,
1,K2,K2-381 c,16.0343,3.144,947.0000000000001,0.0306,31.0,2.05,,,,,0.616,288.0267612,-21.0075789,11.9607
0,Kepler,K04612.01,4.1083812,3.279,352.8,0.017093,9.65,1.62,295.63,1058.0,5730.0,4.545,0.87,296.90204,43.839821,
0,Kepler,K03818.01,1.908525084,4.169,218.9,0.013861,3.5943,3.74,24558.81,3191.0,9174.0,4.013,2.471,289.73917,41.965271,
0,Kepler,K07045.01,0.76757669,2.04757,157610.0,0.500009,3.7604,34.23,1294.42,1530.0,5182.0,4.635,0.627,284.12561,44.550571,
0,Kepler,K08074.01,47.4314857,4.511,172.8,0.011733,81.3,8.83,265.1,1029.0,5166.0,3.12,6.891,289.09659,50.427181,
0,Kepler,K07343.01,0.626431697,2.0171,37224.0,0.432421,2.39,34.05,2003.98,1709.0,5134.0,4.56,0.721,299.09528,47.706791,
0,Kepler,K02850.01,1.11431205,2.112,160.4,0.011562,4.081,1.07,1691.99,1635.0,5776.0,4.554,0.849,295.86008,39.140839,
0,TESS,TOI-20021,2.3330349,3.005,2795.0,0.05286775955154521,,15.6213,12107.6,2951.0,5986.5,4.32,1.56,134.190203,-61.371461,10.4879
1,Kepler,Kepler-818 b,10.035381809,3.4062,2829.7,0.048571,23.541,4.42,90.33,786.0,5813.0,4.561,0.833,296.23511,39.370338,
0,Kepler,K01011.01,6.198273591,7.53837,47303.0,0.202041,7.2745,19.81,222.23,985.0,6038.0,4.524,0.898,297.62027,40.943089,
0,Kepler,K07120.01,17.329965871,8.43812,252720.0,0.570845,22.052,42.58,21.34,548.0,5079.0,4.588,0.683,282.76163,45.398521,
1,Kepler,Kepler-474 b,5.660669429,4.6483,737.8,0.02533,8.47,3.24,365.53,1115.0,5746.0,4.266,1.173,292.3215,43.881168,
0,K2,EPIC 251809628.01,7.220585,5.3856,38587.0,0.1964357401289287,,,,,,,,130.2001583,19.6859,
1,Kepler,Kepler-1100 b,6.42199919,2.6192,161.6,0.011701,18.21,1.25,236.21,1000.0,5985.0,4.468,0.981,291.87134,44.087379,
1,K2,K2-246 b,5.76918,3.4,1340.0,0.0341,11.1,3.49,,977.0,5610.0,4.43,0.94,181.6296115,-1.1606,13.8852
1,Kepler,Kepler-302 b,30.1837021,5.879,974.9,0.028292,40.33,3.65,38.2,634.0,5733.0,4.281,1.183,294.31699,43.629341,
0,TESS,TOI-69521,5.1391542,0.633,6171.0,0.07855571271397135,,10.2495,26.3552,631.0,5974.6,4.48,1.0,92.092038,33.732462,12.2479
0,TESS,TOI-3851,0.6680065,0.835,550.0,0.02345207879911715,,15.4569,7749.15,2613.0,5159.0,,3.77,116.813442,-69.030386,9.0567
1,Kepler,Kepler-477 b,11.1199028,3.3759,636.3,0.024835,18.37,2.08,42.07,649.0,5078.0,4.581,0.766,288.0676,42.35537,
0,Kepler,K04001.01,1.081935491,5.136,202.9,0.012649,1.7394,0.99,819.14,1364.0,4938.0,4.569,0.718,299.04044,46.670368,
0,Kepler,K03156.04,94.212787,14.48,55654.0,0.218937,60.6,35.89,30.09,597.0,6911.0,4.038,1.501,289.74249,39.267059,
0,Kepler,K06987.01,0.552141897,4.985,105.6,0.101732,1.0984,10.04,5602.43,2206.0,5952.0,4.486,0.904,299.71408,44.037189,
0,Kepler,K04344.01,4.31978105,7.204,65.8,0.00811,3.1,3.87,4693.13,2111.0,5519.0,3.303,4.368,298.51794,39.924438,
0,Kepler,K03914.01,12.42618005,28.1949,1522.8,0.046627,1.861,3.48,21.8,551.0,4624.0,4.619,0.684,297.66675,40.65416,
0,Kepler,K05595.01,208.02789,10.82,255.0,0.015101,119.5,1.04,0.35,196.0,4285.0,4.63,0.632,283.62271,45.382992,
0,TESS,TOI-22491,1.27349,1.655,920.0,0.030331501776206204,,13.6856,891.053,1522.0,4982.0,,4.35,304.628882,-30.648846,10.3486
1,Kepler,Kepler-1784 b,13.59051547,3.784,621.9,0.022536,27.33,2.4,64.8,724.0,5442.0,4.409,0.974,297.95416,44.66748,
1,Kepler,Kepler-963 b,9.97682072,3.4873,966.8,0.028075,22.47,2.85,97.85,802.0,5500.0,4.416,0.928,296.75296,45.0411,
1,TESS,TOI-27141,2.4993895,2.99,10610.0,0.10300485425454473,,12.9239,945.55,1544.0,5737.0,4.28,1.21,61.401248,-14.926746,12.7979
